UtcDateTime,LaneIndex,Action
10/04/2021 13:49:40,-1,"Miss: 0.98203125, 0.880843468326775"
10/04/2021 13:49:40,-1,"Miss: 0.98125, 0.879941434846267"
10/04/2021 13:49:40,-1,"Miss: 0.98125, 0.879941434846267"
10/04/2021 13:49:42,6,"close"
10/04/2021 13:49:43,4,"close"
10/04/2021 13:49:46,1,"close"
10/04/2021 13:49:47,2,"close"
10/04/2021 13:49:51,3,"open"
10/04/2021 13:49:52,2,"open"
10/04/2021 13:49:59,-1,"Miss: 0.1625, 0.126647144948756"
10/04/2021 13:49:59,-1,"Miss: 0.16229202747345, 0.127036903124428"
10/04/2021 13:49:59,-1,"Miss: 0.161656188964844, 0.127379209370425"
10/04/2021 13:49:59,-1,"Miss: 0.161014568805695, 0.128111273792094"
10/04/2021 13:49:59,-1,"Miss: 0.159816539287567, 0.128111273792094"
10/04/2021 13:49:59,-1,"Miss: 0.159342312812805, 0.127317950805843"
10/04/2021 13:49:59,-1,"Miss: 0.159375, 0.127379209370425"
10/04/2021 13:49:59,1,"open"
10/04/2021 13:50:03,-1,"Miss: 0.0046875, 0.879941434846267"
10/04/2021 13:50:03,-1,"Miss: 0.0046875, 0.881608061001556"
10/04/2021 13:50:03,-1,"Miss: 0.00543332137167454, 0.885532362394766"
10/04/2021 13:50:03,-1,"Miss: 0.0060674149543047, 0.891749905632321"
